id	title	description	link	image_link	additional_image_link	availability	price	sale_price	cost_of_goods_sold	brand	gtin	mpn	identifier_exists	product_type	product_weight	shipping_weight	google_product_category	custom_label_0	custom_label_1	custom_label_2	custom_label_3	custom_label_4	condition	adult	age_group	gender	color	material	pattern	size	item_group_id
SM-LTN_17	Lámpás vízkeveréssel, csillámokkal, katonával	 Több tízezer elégedett vásárlóval országszerte!Rendelésért hívja a +36 30 258 22 31 -et	https://tutitermekek.hu/lampas-vizkeveressel-csillamokkal-katonaval?utm_source=google_shopping&utm_medium=cpp&utm_campaign=direct_link	https://www.tutitermekek.hu/custom/tesztbolt123456789/image/cache/w900h500m00/product/image/01_SM-LTN_17_web.jpg	https://www.tutitermekek.hu/custom/tesztbolt123456789/image/cache/w900h500m00/product/image/02_SM-LTN_17_web.jpg,https://www.tutitermekek.hu/custom/tesztbolt123456789/image/cache/w900h500m00/product/image/03_SM-LTN_17_web.jpg	in stock	17390 HUF			HOME	5999084953652		No	Karácsony, Dekor				Karácsony, Dekor					New	No							
SM-KKL_500C-WH	LED-es fényfüzér, 500 LED, hidegfehér, állófényű, kültéri	 Több tízezer elégedett vásárlóval országszerte!Rendelésért hívja a +36 30 258 22 31 -et	https://tutitermekek.hu/led-es-fenyfuzer-500-led-hidegfeher-allofenyu-kulteri?utm_source=google_shopping&utm_medium=cpp&utm_campaign=direct_link	https://www.tutitermekek.hu/custom/tesztbolt123456789/image/cache/w900h500m00/product/image/01_SM-KKL_500C-WH_web.jpg	https://www.tutitermekek.hu/custom/tesztbolt123456789/image/cache/w900h500m00/product/image/02_SM-KKL_500C-WH_web.jpg,https://www.tutitermekek.hu/custom/tesztbolt123456789/image/cache/w900h500m00/product/image/03_SM-KKL_500C-WH_web.jpg	in stock	17390 HUF			HOME	5999084936198		No	Karácsony, Dekor				Karácsony, Dekor					New	No							
SM-KKL_500C-WW	LED-es fényfüzér, 500 LED, melegfehér, állófényű, kültéri	 Több tízezer elégedett vásárlóval országszerte!Rendelésért hívja a +36 30 258 22 31 -et	https://tutitermekek.hu/led-es-fenyfuzer-500-led-melegfeher-allofenyu-kulteri?utm_source=google_shopping&utm_medium=cpp&utm_campaign=direct_link	https://www.tutitermekek.hu/custom/tesztbolt123456789/image/cache/w900h500m00/product/image/01_SM-KKL_500C-WW_web.jpg	https://www.tutitermekek.hu/custom/tesztbolt123456789/image/cache/w900h500m00/product/image/02_SM-KKL_500C-WW_web.jpg,https://www.tutitermekek.hu/custom/tesztbolt123456789/image/cache/w900h500m00/product/image/03_SM-KKL_500C-WW_web.jpg	in stock	17390 HUF			HOME	5999084935108		No	Karácsony, Dekor				Karácsony, Dekor					New	No							
SM-DC311NP2	Vez.n. csengő, 230 V~, 150m, Honeywell	 Több tízezer elégedett vásárlóval országszerte!Rendelésért hívja a +36 30 258 22 31 -et	https://tutitermekek.hu/vezn-csengo-230-v-150m-honeywell?utm_source=google_shopping&utm_medium=cpp&utm_campaign=direct_link	https://www.tutitermekek.hu/custom/tesztbolt123456789/image/cache/w900h500m00/product/image/01_SM-DC311NP2_web.jpg	https://www.tutitermekek.hu/custom/tesztbolt123456789/image/cache/w900h500m00/product/image/02_SM-DC311NP2_web.jpg,https://www.tutitermekek.hu/custom/tesztbolt123456789/image/cache/w900h500m00/product/image/03_SM-DC311NP2_web.jpg	in stock	17390 HUF			HONEYWELL	5004100965356		No	Elektronika, szórakozás > Biztonságtechnika				Otthoni elektronika	Biztonságtechnika				New	No							
SM-VB_3100	Fejegység; SMART, BT-FM-USB-SD-AUX	 Több tízezer elégedett vásárlóval országszerte!Rendelésért hívja a +36 30 258 22 31 -et	https://tutitermekek.hu/fejegyseg-smart-bt-fm-usb-sd-aux?utm_source=google_shopping&utm_medium=cpp&utm_campaign=direct_link	https://www.tutitermekek.hu/custom/tesztbolt123456789/image/cache/w900h500m00/product/image/01_SM-VB_3100_web.jpg	https://www.tutitermekek.hu/custom/tesztbolt123456789/image/cache/w900h500m00/product/image/02_SM-VB_3100_web.jpg,https://www.tutitermekek.hu/custom/tesztbolt123456789/image/cache/w900h500m00/product/image/03_SM-VB_3100_web.jpg	in stock	14190 HUF			SAL	5999084933890		No	Autó > Autó hifi, hangtechnika				Autó hifi, hangtechnika					New	No							
SM-LMF_36-4500H	Álmennyezeti LED-es lámpatest 4500 lumen	  Több tízezer elégedett vásárlóval országszerte! Rendelésért hívja a +36 30 258 22 31 -et 	https://tutitermekek.hu/almennyezeti-led-es-lampatest-4500-lumen?utm_source=google_shopping&utm_medium=cpp&utm_campaign=direct_link	https://www.tutitermekek.hu/custom/tesztbolt123456789/image/cache/w900h500m00/product/image/01_SM-LMF_36-4500H_web.jpg		in stock	16890 HUF			HOME	5999084957919		No	Barkács > Lámpák				Lámpák					New	No							
SM-FK_30	Hordozható ventilátoros fűtőtest, 2000 W	 Több tízezer elégedett vásárlóval országszerte!Rendelésért hívja a +36 30 258 22 31 -et	https://tutitermekek.hu/hordozhato-ventilatoros-futotest-2000-w?utm_source=google_shopping&utm_medium=cpp&utm_campaign=direct_link	https://www.tutitermekek.hu/custom/tesztbolt123456789/image/cache/w900h500m00/product/image/01_SM-FK_30_web.jpg	https://www.tutitermekek.hu/custom/tesztbolt123456789/image/cache/w900h500m00/product/image/02_SM-FK_30_web.jpg,https://www.tutitermekek.hu/custom/tesztbolt123456789/image/cache/w900h500m00/product/image/03_SM-FK_30_web.jpg	in stock	16890 HUF			HOME	5999084916213		No	Otthon > Otthoni elektronika				Otthoni elektronika					New	No							
SM-DD59029	LED-es töklámpás, 3xAA	 Több tízezer elégedett vásárlóval országszerte!Rendelésért hívja a +36 30 258 22 31 -et	https://tutitermekek.hu/led-es-toklampas-3xaa?utm_source=google_shopping&utm_medium=cpp&utm_campaign=direct_link	https://www.tutitermekek.hu/custom/tesztbolt123456789/image/cache/w900h500m00/product/image/01_SM-DD59029_web.jpg	https://www.tutitermekek.hu/custom/tesztbolt123456789/image/cache/w900h500m00/product/image/02_SM-DD59029_web.jpg,https://www.tutitermekek.hu/custom/tesztbolt123456789/image/cache/w900h500m00/product/image/03_SM-DD59029_web.jpg	in stock	16190 HUF			HOME	5996488590292		No	Otthon > Halloween				Halloween					New	No							
SM-LTCR_05	LED ébresztőóra rádióval	 Több tízezer elégedett vásárlóval országszerte!Rendelésért hívja a +36 30 258 22 31 -et	https://tutitermekek.hu/led-ebresztoora-radioval?utm_source=google_shopping&utm_medium=cpp&utm_campaign=direct_link	https://www.tutitermekek.hu/custom/tesztbolt123456789/image/cache/w900h500m00/product/image/01_SM-LTCR_05_web.jpg	https://www.tutitermekek.hu/custom/tesztbolt123456789/image/cache/w900h500m00/product/image/02_SM-LTCR_05_web.jpg,https://www.tutitermekek.hu/custom/tesztbolt123456789/image/cache/w900h500m00/product/image/03_SM-LTCR_05_web.jpg	in stock	15990 HUF			HOME	5999084951160		No	Szépség, Egészség > Egészséges életmód				Egészséges életmód					New	No							
SM-AD_200	Aromadiffúzor, ultrahangos, kocka	 Több tízezer elégedett vásárlóval országszerte!Rendelésért hívja a +36 30 258 22 31 -et	https://tutitermekek.hu/aromadiffuzor-ultrahangos-kocka?utm_source=google_shopping&utm_medium=cpp&utm_campaign=direct_link	https://www.tutitermekek.hu/custom/tesztbolt123456789/image/cache/w900h500m00/product/image/01_SM-AD_200_web.jpg	https://www.tutitermekek.hu/custom/tesztbolt123456789/image/cache/w900h500m00/product/image/02_SM-AD_200_web.jpg,https://www.tutitermekek.hu/custom/tesztbolt123456789/image/cache/w900h500m00/product/image/03_SM-AD_200_web.jpg	in stock	16090 HUF			HOME	5999084955878		No	Otthon > Párásítás, páramentesítés				Párásítás, páramentesítés					New	No							
SM-NEB-WLT-0023-G	Franklin™ Pivot szerelőlámpa	 Több tízezer elégedett vásárlóval országszerte!Rendelésért hívja a +36 30 258 22 31 -et	https://tutitermekek.hu/franklin-pivot-szerelolampa?utm_source=google_shopping&utm_medium=cpp&utm_campaign=direct_link	https://www.tutitermekek.hu/custom/tesztbolt123456789/image/cache/w900h500m00/product/image/01_SM-NEB-WLT-0023-G_web.jpg	https://www.tutitermekek.hu/custom/tesztbolt123456789/image/cache/w900h500m00/product/image/02_SM-NEB-WLT-0023-G_web.jpg,https://www.tutitermekek.hu/custom/tesztbolt123456789/image/cache/w900h500m00/product/image/03_SM-NEB-WLT-0023-G_web.jpg	in stock	16090 HUF			NEBO	5060063228297		No	Barkács > Lámpák				Lámpák					New	No							
SM-NEB-WLT-0022-G	Franklin™ Dual szerelőlámpa	 Több tízezer elégedett vásárlóval országszerte!Rendelésért hívja a +36 30 258 22 31 -et	https://tutitermekek.hu/franklin-dual-szerelolampa?utm_source=google_shopping&utm_medium=cpp&utm_campaign=direct_link	https://www.tutitermekek.hu/custom/tesztbolt123456789/image/cache/w900h500m00/product/image/01_SM-NEB-WLT-0022-G_web.jpg	https://www.tutitermekek.hu/custom/tesztbolt123456789/image/cache/w900h500m00/product/image/02_SM-NEB-WLT-0022-G_web.jpg,https://www.tutitermekek.hu/custom/tesztbolt123456789/image/cache/w900h500m00/product/image/03_SM-NEB-WLT-0022-G_web.jpg	in stock	16090 HUF			NEBO	5060063228273		No	Barkács > Lámpák				Lámpák					New	No							
SM-DLF_400-WW	LED-es fényfüggöny, 2x2 m / 400 LED, sorolható, melegfehér	 Több tízezer elégedett vásárlóval országszerte!Rendelésért hívja a +36 30 258 22 31 -et	https://tutitermekek.hu/led-es-fenyfuggony-2x2-m-400-led-sorolhato-melegfeher?utm_source=google_shopping&utm_medium=cpp&utm_campaign=direct_link	https://www.tutitermekek.hu/custom/tesztbolt123456789/image/cache/w900h500m00/product/image/01_SM-DLF_400-WW_web.jpg	https://www.tutitermekek.hu/custom/tesztbolt123456789/image/cache/w900h500m00/product/image/02_SM-DLF_400-WW_web.jpg,https://www.tutitermekek.hu/custom/tesztbolt123456789/image/cache/w900h500m00/product/image/03_SM-DLF_400-WW_web.jpg	in stock	15890 HUF			HOME	5999084926809		No	Karácsony, Dekor				Karácsony, Dekor					New	No							
SM-DLF_400-WH	LED-es fényfüggöny, 2x2 m / 400 LED, sorolható, hidegfehér	 Több tízezer elégedett vásárlóval országszerte!Rendelésért hívja a +36 30 258 22 31 -et	https://tutitermekek.hu/led-es-fenyfuggony-2x2-m-400-led-sorolhato-hidegfeher?utm_source=google_shopping&utm_medium=cpp&utm_campaign=direct_link	https://www.tutitermekek.hu/custom/tesztbolt123456789/image/cache/w900h500m00/product/image/01_SM-DLF_400-WH_web.jpg	https://www.tutitermekek.hu/custom/tesztbolt123456789/image/cache/w900h500m00/product/image/02_SM-DLF_400-WH_web.jpg,https://www.tutitermekek.hu/custom/tesztbolt123456789/image/cache/w900h500m00/product/image/03_SM-DLF_400-WH_web.jpg	in stock	15890 HUF			HOME	5999084926793		No	Karácsony, Dekor				Karácsony, Dekor					New	No							
SM-HG_KV_06	Kávéfőző, 1 L, 8 csésze, fehér	 Több tízezer elégedett vásárlóval országszerte!Rendelésért hívja a +36 30 258 22 31 -et	https://tutitermekek.hu/kavefozo-1-l-8-csesze-feher?utm_source=google_shopping&utm_medium=cpp&utm_campaign=direct_link	https://www.tutitermekek.hu/custom/tesztbolt123456789/image/cache/w900h500m00/product/image/01_SM-HG_KV_06_web.jpg	https://www.tutitermekek.hu/custom/tesztbolt123456789/image/cache/w900h500m00/product/image/02_SM-HG_KV_06_web.jpg,https://www.tutitermekek.hu/custom/tesztbolt123456789/image/cache/w900h500m00/product/image/03_SM-HG_KV_06_web.jpg	in stock	11690 HUF			HOME	5999084930035		No	Otthon > Otthoni elektronika				Otthoni elektronika					New	No							
SM-AIR_50-S	Szűrő AIR 50 légtisztítóhoz	  Több tízezer elégedett vásárlóval országszerte! Rendelésért hívja a +36 30 258 22 31 -et 	https://tutitermekek.hu/szuro-air-50-legtisztitohoz?utm_source=google_shopping&utm_medium=cpp&utm_campaign=direct_link	https://www.tutitermekek.hu/custom/tesztbolt123456789/image/cache/w900h500m00/product/image/01_SM-AIR_50-S_web.jpg		in stock	15890 HUF			HOME	5999084952839		No	Szépség, Egészség > Egészséges életmód				Egészséges életmód					New	No							
SM-KAD_34	Optikai szálas, LED-es, színes fa hóember, asztali dísz	 Több tízezer elégedett vásárlóval országszerte!Rendelésért hívja a +36 30 258 22 31 -et	https://tutitermekek.hu/optikai-szalas-led-es-szines-fa-hoember-asztali-disz?utm_source=google_shopping&utm_medium=cpp&utm_campaign=direct_link	https://www.tutitermekek.hu/custom/tesztbolt123456789/image/cache/w900h500m00/product/image/01_SM-KAD_34_web.jpg	https://www.tutitermekek.hu/custom/tesztbolt123456789/image/cache/w900h500m00/product/image/02_SM-KAD_34_web.jpg,https://www.tutitermekek.hu/custom/tesztbolt123456789/image/cache/w900h500m00/product/image/03_SM-KAD_34_web.jpg	in stock	15690 HUF			HOME	5999084945398		No	Karácsony, Dekor				Karácsony, Dekor					New	No							
SM-FLB_20	Újratölthető LED fényvető, 20 W, 1600 lm, 5000 K	 Több tízezer elégedett vásárlóval országszerte!Rendelésért hívja a +36 30 258 22 31 -et	https://tutitermekek.hu/ujratoltheto-led-fenyveto-20-w-1600-lm-5000-k?utm_source=google_shopping&utm_medium=cpp&utm_campaign=direct_link	https://www.tutitermekek.hu/custom/tesztbolt123456789/image/cache/w900h500m00/product/image/01_SM-FLB_20_web.jpg	https://www.tutitermekek.hu/custom/tesztbolt123456789/image/cache/w900h500m00/product/image/02_SM-FLB_20_web.jpg,https://www.tutitermekek.hu/custom/tesztbolt123456789/image/cache/w900h500m00/product/image/03_SM-FLB_20_web.jpg	in stock	15690 HUF			HOME	5999084951566		No	Barkács > Lámpák				Lámpák					New	No							
SM-ST-622-INT	FireAngel füstjelző	  Több tízezer elégedett vásárlóval országszerte! Rendelésért hívja a +36 30 258 22 31 -et 	https://tutitermekek.hu/fireangel-fustjelzo?utm_source=google_shopping&utm_medium=cpp&utm_campaign=direct_link	https://www.tutitermekek.hu/custom/tesztbolt123456789/image/cache/w900h500m00/product/image/01_SM-ST-622-INT_web.jpg		in stock	15590 HUF			FireAngel	816317003760		No	Elektronika, szórakozás > Biztonságtechnika				Otthoni elektronika	Biztonságtechnika				New	No							
SM-SXECCR91A1E	STANLEY lengőaljzat, IP44, 10m kábel, H07RN-F 3G1,5	 Több tízezer elégedett vásárlóval országszerte!Rendelésért hívja a +36 30 258 22 31 -et	https://tutitermekek.hu/stanley-lengoaljzat-ip44-10m-kabel-h07rn-f-3g15?utm_source=google_shopping&utm_medium=cpp&utm_campaign=direct_link	https://www.tutitermekek.hu/custom/tesztbolt123456789/image/cache/w900h500m00/product/image/01_SM-SXECCR91A1E_web.jpg	https://www.tutitermekek.hu/custom/tesztbolt123456789/image/cache/w900h500m00/product/image/02_SM-SXECCR91A1E_web.jpg,https://www.tutitermekek.hu/custom/tesztbolt123456789/image/cache/w900h500m00/product/image/03_SM-SXECCR91A1E_web.jpg	in stock	12090 HUF			STANLEY	8719322271846		No	Barkács > Elosztók, hosszabítók				Elosztók, hosszabítók	Informatikai kütyük				New	No							
SM-DRM_14	Dioráma kandalló, Mikulás, forgó karácsonyfa	 Több tízezer elégedett vásárlóval országszerte!Rendelésért hívja a +36 30 258 22 31 -et	https://tutitermekek.hu/diorama-kandallo-mikulas-forgo-karacsonyfa?utm_source=google_shopping&utm_medium=cpp&utm_campaign=direct_link	https://www.tutitermekek.hu/custom/tesztbolt123456789/image/cache/w900h500m00/product/image/01_SM-DRM_14_web.jpg	https://www.tutitermekek.hu/custom/tesztbolt123456789/image/cache/w900h500m00/product/image/02_SM-DRM_14_web.jpg,https://www.tutitermekek.hu/custom/tesztbolt123456789/image/cache/w900h500m00/product/image/03_SM-DRM_14_web.jpg	in stock	15390 HUF			HOME	5999084953898		No	Karácsony, Dekor				Karácsony, Dekor					New	No							
SM-KJL_50C	Jégcsap fényfüzér	 Több tízezer elégedett vásárlóval országszerte!Rendelésért hívja a +36 30 258 22 31 -et	https://tutitermekek.hu/jegcsap-fenyfuzer?utm_source=google_shopping&utm_medium=cpp&utm_campaign=direct_link	https://www.tutitermekek.hu/custom/tesztbolt123456789/image/cache/w900h500m00/product/image/01_SM-KJL_50C_web.jpg	https://www.tutitermekek.hu/custom/tesztbolt123456789/image/cache/w900h500m00/product/image/02_SM-KJL_50C_web.jpg,https://www.tutitermekek.hu/custom/tesztbolt123456789/image/cache/w900h500m00/product/image/03_SM-KJL_50C_web.jpg	in stock	15390 HUF			HOME	5999084935092		No	Karácsony, Dekor				Karácsony, Dekor					New	No							
SM-M_11	Mikrofon, asztali	 Több tízezer elégedett vásárlóval országszerte!Rendelésért hívja a +36 30 258 22 31 -et	https://tutitermekek.hu/mikrofon-asztali?utm_source=google_shopping&utm_medium=cpp&utm_campaign=direct_link	https://www.tutitermekek.hu/custom/tesztbolt123456789/image/cache/w900h500m00/product/image/01_SM-M_11_web.jpg	https://www.tutitermekek.hu/custom/tesztbolt123456789/image/cache/w900h500m00/product/image/02_SM-M_11_web.jpg,https://www.tutitermekek.hu/custom/tesztbolt123456789/image/cache/w900h500m00/product/image/03_SM-M_11_web.jpg	in stock	13590 HUF	13390 HUF		SAL	5999084933357		No	Elektronika, szórakozás > Hangtechnikai tartozékok				Hangtechnikai tartozékok					New	No							
SM-SBX_2030-BK	Mélysugárzó, 200mm, 8Ohm, kevlar	  Több tízezer elégedett vásárlóval országszerte! Rendelésért hívja a +36 30 258 22 31 -et 	https://tutitermekek.hu/melysugarzo-200mm-8ohm-kevlar?utm_source=google_shopping&utm_medium=cpp&utm_campaign=direct_link	https://www.tutitermekek.hu/custom/tesztbolt123456789/image/cache/w900h500m00/product/image/01_SM-SBX_2030-BK_web.jpg		in stock	14790 HUF			SAL	5998312776889		No	Elektronika, szórakozás > Hangtechnikai tartozékok				Hangtechnikai tartozékok					New	No							
SM-FLB_20C	Újratölthető COB LED fényvető, 20 W, 1600 lm, 5000 K	 Több tízezer elégedett vásárlóval országszerte!Rendelésért hívja a +36 30 258 22 31 -et	https://tutitermekek.hu/ujratoltheto-cob-led-fenyveto-20-w-1600-lm-5000-k?utm_source=google_shopping&utm_medium=cpp&utm_campaign=direct_link	https://www.tutitermekek.hu/custom/tesztbolt123456789/image/cache/w900h500m00/product/image/01_SM-FLB_20C_web.jpg	https://www.tutitermekek.hu/custom/tesztbolt123456789/image/cache/w900h500m00/product/image/02_SM-FLB_20C_web.jpg,https://www.tutitermekek.hu/custom/tesztbolt123456789/image/cache/w900h500m00/product/image/03_SM-FLB_20C_web.jpg	in stock	13890 HUF			HOME	5999084953065		No	Barkács > Lámpák				Lámpák					New	No							
SM-DRM_12	Dioráma, nyitott könyv	 Több tízezer elégedett vásárlóval országszerte!Rendelésért hívja a +36 30 258 22 31 -et	https://tutitermekek.hu/diorama-nyitott-konyv?utm_source=google_shopping&utm_medium=cpp&utm_campaign=direct_link	https://www.tutitermekek.hu/custom/tesztbolt123456789/image/cache/w900h500m00/product/image/01_SM-DRM_12_web.jpg	https://www.tutitermekek.hu/custom/tesztbolt123456789/image/cache/w900h500m00/product/image/02_SM-DRM_12_web.jpg,https://www.tutitermekek.hu/custom/tesztbolt123456789/image/cache/w900h500m00/product/image/03_SM-DRM_12_web.jpg	in stock	14790 HUF			HOME	5999084950224		No	Karácsony, Dekor				Karácsony, Dekor					New	No							
SM-DL_IP_9	Lézerprojektor, zöld, piros, ragyogó	 Több tízezer elégedett vásárlóval országszerte!Rendelésért hívja a +36 30 258 22 31 -et	https://tutitermekek.hu/lezerprojektor-zold-piros-ragyogo?utm_source=google_shopping&utm_medium=cpp&utm_campaign=direct_link	https://www.tutitermekek.hu/custom/tesztbolt123456789/image/cache/w900h500m00/product/image/01_SM-DL_IP_9_web.jpg	https://www.tutitermekek.hu/custom/tesztbolt123456789/image/cache/w900h500m00/product/image/02_SM-DL_IP_9_web.jpg,https://www.tutitermekek.hu/custom/tesztbolt123456789/image/cache/w900h500m00/product/image/03_SM-DL_IP_9_web.jpg	in stock	14790 HUF			HOME	5999084945336		No	Karácsony, Dekor				Karácsony, Dekor					New	No							
